Date,Open,High,Low,Close,Adj Close,Volume
2020-05-13,37403.210938,37403.210938,36344.921875,36394.589844,36394.589844,271439000
2020-05-14,36266.691406,36310.941406,35690.699219,36094.140625,36094.140625,157261400
2020-05-15,36036.218750,36158.910156,35652.421875,35691.390625,35691.390625,131211300
2020-05-18,35845.578125,37175.968750,35836.460938,37112.460938,37112.460938,179950200
2020-05-19,36935.179688,36991.480469,35749.671875,35862.039063,35862.039063,217403100
2020-05-20,36023.769531,36115.078125,35553.929688,36026.980469,36026.980469,203045100
2020-05-21,35854.828125,36060.929688,35454.519531,35560.761719,35560.761719,162494600
2020-05-22,35525.488281,35825.210938,35277.539063,35784.421875,35784.421875,119075400
2020-05-25,35813.269531,36003.371094,35770.140625,35832.769531,35832.769531,37538300
2020-05-26,35953.941406,36576.699219,35897.539063,36206.859375,36206.859375,197668600
2020-05-27,36317.539063,36973.300781,36241.019531,36889.960938,36889.960938,176207000
2020-05-28,36979.078125,36994.160156,36400.109375,36508.140625,36508.140625,173561300
2020-05-29,36471.820313,36471.820313,35555.750000,36122.730469,36122.730469,743778600
2020-06-01,36115.128906,37131.910156,35979.218750,36980.851563,36980.851563,127693300
2020-06-02,37012.640625,37826.171875,36906.359375,37460.441406,37460.441406,229177200
2020-06-03,37540.621094,38317.898438,37540.621094,38290.769531,38290.769531,286723500
2020-06-04,38247.449219,38310.050781,37665.640625,37872.890625,37872.890625,243657600
2020-06-05,38226.570313,39164.281250,38220.648438,38948.078125,38948.078125,211569100
2020-06-08,39105.390625,40030.949219,38997.589844,39954.011719,39954.011719,224210300
2020-06-09,39795.148438,39804.160156,38902.730469,39185.660156,39185.660156,218346100
2020-06-10,39167.121094,39174.011719,38212.300781,38266.191406,38266.191406,188244800
2020-06-11,37731.988281,37803.269531,36622.101563,36827.359375,36827.359375,201982200
2020-06-12,37243.828125,37772.039063,37084.339844,37679.238281,37679.238281,180935200
2020-06-15,37453.531250,37691.058594,37087.160156,37416.738281,37416.738281,158208000
2020-06-16,37924.519531,38193.421875,37512.910156,37894.050781,37894.050781,183397800
2020-06-17,37980.539063,38134.878906,37820.191406,37897.238281,37897.238281,146231900
2020-06-18,37909.371094,37909.371094,37536.628906,37632.890625,37632.890625,145116400
2020-06-19,37839.539063,38592.250000,37782.980469,38404.628906,38404.628906,926578300
2020-06-22,38372.171875,38372.171875,37851.191406,38123.558594,38123.558594,139646300
2020-06-23,38451.011719,38643.421875,38157.621094,38217.679688,38217.679688,157345400
2020-06-24,38011.671875,38037.371094,37738.601563,37908.378906,37908.378906,149757900
2020-06-25,37857.730469,37917.121094,37651.898438,37734.519531,37734.519531,100428600
2020-06-26,37794.671875,37794.671875,37273.511719,37431.949219,37431.949219,111590600
2020-06-29,37629.800781,37824.878906,37446.519531,37769.191406,37769.191406,102336800
2020-06-30,37707.718750,37874.468750,37425.839844,37716.429688,37716.429688,187916800
2020-07-01,37636.230469,37935.140625,37532.281250,37619.769531,37619.769531,168620900
2020-07-02,37883.968750,38416.960938,37741.500000,37894.078125,37894.078125,163134900
2020-07-03,37877.128906,37995.539063,37710.410156,37950.000000,37950.000000,19679300
2020-07-06,38088.648438,38190.871094,37800.589844,37884.761719,37884.761719,127711300
2020-07-07,37843.960938,38042.710938,37696.671875,37837.390625,37837.390625,139887800
2020-07-08,38111.148438,38112.421875,37292.980469,37483.878906,37483.878906,176346300
2020-07-09,37500.191406,37500.191406,36740.429688,36795.949219,36795.949219,133280000
2020-07-10,36777.769531,36777.769531,36263.968750,36465.460938,36465.460938,105150800
2020-07-13,36602.769531,36939.691406,36321.589844,36389.390625,36389.390625,150410600
2020-07-14,36365.769531,36365.769531,35883.468750,36190.910156,36190.910156,166784200
2020-07-15,36427.839844,36717.531250,36427.839844,36590.261719,36590.261719,194173400
2020-07-16,36517.261719,36533.558594,36193.718750,36465.671875,36465.671875,163886500
2020-07-17,36553.710938,36589.058594,36172.988281,36327.839844,36327.839844,120832100
2020-07-20,36316.601563,36398.269531,36195.628906,36323.691406,36323.691406,104592000
2020-07-21,36378.781250,37027.671875,36378.781250,36881.671875,36881.671875,159575200
2020-07-22,36872.230469,37498.328125,36867.289063,37447.101563,37447.101563,111884900
2020-07-23,37564.960938,37625.468750,37244.488281,37433.300781,37433.300781,111327700
2020-07-24,37454.019531,37455.839844,37045.328125,37357.460938,37357.460938,107838600
2020-07-27,37390.230469,37801.410156,37191.968750,37742.140625,37742.140625,160802900
2020-07-28,37685.511719,37852.539063,37573.578125,37771.210938,37771.210938,143410900
2020-07-29,37794.699219,37807.339844,37381.648438,37720.839844,37720.839844,159535500
2020-07-30,37573.480469,37636.789063,36975.781250,37136.781250,37136.781250,101237700
2020-07-31,37255.800781,37256.769531,36667.500000,37019.679688,37019.679688,274994400
2020-08-03,37359.031250,37735.871094,37196.789063,37546.718750,37546.718750,154914300
2020-08-04,37611.640625,37746.410156,37374.359375,37466.949219,37466.949219,181950200
2020-08-05,37433.468750,38339.179688,37433.468750,37901.960938,37901.960938,146010800
2020-08-06,37982.058594,38197.648438,37722.191406,37998.339844,37998.339844,122767000
2020-08-07,38031.000000,38104.031250,37770.898438,38005.000000,38005.000000,87930700
2020-08-10,38098.121094,38432.000000,38043.910156,38289.761719,38289.761719,92165000
2020-08-11,38442.429688,38947.320313,38400.921875,38703.589844,38703.589844,135385000
2020-08-12,38901.128906,38955.339844,38603.449219,38634.101563,38634.101563,99486700
2020-08-13,38660.289063,38758.738281,38368.558594,38615.621094,38615.621094,103940600
2020-08-14,38629.488281,39047.121094,38452.679688,38949.878906,38949.878906,118697000
2020-08-17,38955.679688,39317.238281,38848.378906,39285.851563,39285.851563,128684900
2020-08-18,39337.648438,39349.378906,38875.960938,39087.351563,39087.351563,179124200
2020-08-19,39078.230469,39212.398438,38945.859375,39021.921875,39021.921875,123913300
2020-08-20,39019.210938,39019.210938,38534.828125,38707.238281,38707.238281,113789400
2020-08-21,38692.800781,38692.800781,38053.628906,38095.878906,38095.878906,95386100
2020-08-24,38189.671875,38344.089844,37971.660156,38029.621094,38029.621094,111110400
2020-08-25,37883.308594,38321.320313,37803.460938,38249.898438,38249.898438,153501200
2020-08-26,38229.449219,38231.070313,37706.191406,37753.039063,37753.039063,152144900
2020-08-27,37844.039063,37917.140625,37453.601563,37647.191406,37647.191406,122956700
2020-08-28,37590.679688,37905.429688,37555.980469,37794.250000,37794.250000,95345300
2020-08-31,37773.281250,37805.238281,36788.671875,36840.730469,36840.730469,399817100
2020-09-01,36893.820313,37532.960938,36744.781250,37487.988281,37487.988281,187147300
2020-09-02,37656.039063,37656.039063,36973.761719,37053.769531,37053.769531,147051300
2020-09-03,36984.441406,37007.750000,36384.691406,36429.660156,36429.660156,157137000
2020-09-04,36366.550781,36576.820313,35853.578125,36448.500000,36448.500000,136693200
2020-09-07,36492.199219,36725.308594,36466.449219,36637.449219,36637.449219,14432100
2020-09-08,36597.531250,36597.550781,35748.039063,36071.429688,36071.429688,124202100
2020-09-09,36115.238281,36405.378906,35915.421875,36157.960938,36157.960938,138264900
2020-09-10,36173.238281,36372.968750,35908.988281,36180.738281,36180.738281,174185900
2020-09-11,36258.070313,36390.019531,36110.648438,36334.890625,36334.890625,280229300
2020-09-14,36780.441406,37030.820313,36595.121094,36881.988281,36881.988281,150019800
2020-09-15,36983.199219,37032.328125,36691.871094,36729.148438,36729.148438,184597500
2020-09-17,36628.179688,36628.179688,36052.390625,36130.921875,36130.921875,232987200
2020-09-18,36255.878906,36275.148438,35972.031250,36017.351563,36017.351563,486905600
2020-09-21,35978.359375,35978.359375,35354.031250,35517.769531,35517.769531,110138500
2020-09-22,35537.429688,35918.019531,35428.859375,35853.578125,35853.578125,126610200
2020-09-23,35981.988281,36119.320313,35669.500000,35829.578125,35829.578125,135746900
2020-09-24,35780.328125,36425.738281,35772.019531,36217.488281,36217.488281,190696500
2020-09-25,36280.011719,36626.640625,35910.968750,36583.710938,36583.710938,184842700
2020-09-28,36904.890625,37329.578125,36825.351563,37231.500000,37231.500000,204799200
2020-09-29,37268.019531,37268.019531,36973.199219,37134.921875,37134.921875,134150700
2020-09-30,37145.910156,37688.511719,37098.339844,37458.691406,37458.691406,198611000
2020-10-01,37435.730469,37440.339844,36582.109375,36626.109375,36626.109375,123598600
2020-10-02,36434.609375,36716.171875,36313.738281,36642.378906,36642.378906,115541800
2020-10-05,36728.769531,36952.000000,36631.621094,36740.328125,36740.328125,131829300
2020-10-06,36777.281250,37103.968750,36684.449219,36947.871094,36947.871094,102728300
2020-10-07,37077.640625,37457.781250,36993.078125,37418.789063,37418.789063,122449600
2020-10-08,37440.660156,38446.441406,37380.148438,38404.050781,38404.050781,175750800
2020-10-09,38369.281250,38718.429688,38162.070313,38478.578125,38478.578125,59366600
2020-10-12,38574.890625,38670.000000,38287.449219,38342.089844,38342.089844,165643500
2020-10-13,38298.839844,38315.941406,38087.000000,38131.781250,38131.781250,119511500
2020-10-14,38139.980469,38271.519531,37915.328125,38025.718750,38025.718750,175342100
2020-10-15,37893.851563,38111.949219,37656.480469,38059.230469,38059.230469,161152700
2020-10-16,38030.808594,38292.179688,37834.000000,37876.488281,37876.488281,145696100
2020-10-19,37891.929688,37993.828125,37557.539063,37685.738281,37685.738281,123400600
2020-10-20,37726.460938,38303.191406,37694.191406,38201.808594,38201.808594,169743200
2020-10-21,38366.050781,38830.601563,38281.808594,38669.250000,38669.250000,226033900
2020-10-22,38693.148438,38755.820313,38392.480469,38652.191406,38652.191406,218160200
2020-10-23,38728.769531,38989.031250,38559.429688,38707.718750,38707.718750,135919800
2020-10-26,38718.839844,38718.839844,38125.300781,38245.859375,38245.859375,88901800
2020-10-27,38208.789063,38244.308594,37923.628906,38001.308594,38001.308594,153207500
2020-10-28,37811.910156,37871.539063,36984.281250,37393.710938,37393.710938,166811700
2020-10-29,37404.691406,37409.390625,36706.328125,36801.371094,36801.371094,124235400
2020-10-30,36691.011719,37062.769531,36662.121094,36987.859375,36987.859375,266462300
2020-11-03,37123.171875,37632.031250,36885.808594,37466.089844,37466.089844,168988500
2020-11-04,37582.148438,37920.839844,37408.500000,37475.761719,37475.761719,116323000
2020-11-05,37621.781250,38426.328125,37503.480469,38399.070313,38399.070313,175333100
2020-11-06,38401.601563,38734.660156,38356.128906,38530.500000,38530.500000,160753700
2020-11-09,39085.671875,40228.730469,39085.671875,39652.519531,39652.519531,261910500
2020-11-10,39731.878906,40499.328125,39705.179688,40404.578125,40404.578125,248709500
2020-11-11,40502.160156,40980.289063,40502.160156,40858.949219,40858.949219,218303100
2020-11-12,40780.078125,40927.691406,40241.441406,40335.949219,40335.949219,133961100
2020-11-13,40464.640625,40848.769531,40179.480469,40791.808594,40791.808594,130010200
2020-11-17,40944.300781,42027.378906,40944.300781,41948.789063,41948.789063,283566600
2020-11-18,42040.808594,42661.500000,41744.058594,42252.609375,42252.609375,212897900
2020-11-19,42235.781250,42235.781250,41607.871094,41868.820313,41868.820313,199706900
2020-11-20,41934.128906,42153.140625,41775.988281,41905.058594,41905.058594,119931900
2020-11-23,41978.628906,42391.730469,41871.660156,42267.199219,42267.199219,124783600
2020-11-24,42386.601563,42918.468750,42347.449219,42736.480469,42736.480469,220161700
2020-11-25,42755.070313,42755.070313,42157.878906,42200.589844,42200.589844,165257500
2020-11-26,42121.621094,42493.460938,41904.328125,42412.468750,42412.468750,102061300
2020-11-27,42527.339844,42546.468750,41594.808594,41674.300781,41674.300781,91401900
2020-11-30,41693.808594,41846.828125,41439.359375,41778.871094,41778.871094,800216100
2020-12-01,41987.429688,43204.101563,41902.769531,42895.628906,42895.628906,224469600
2020-12-02,43010.480469,43730.960938,42956.730469,43674.828125,43674.828125,174294200
2020-12-03,43512.269531,44013.109375,43477.660156,43934.210938,43934.210938,175436600
2020-12-04,44060.308594,44606.308594,43586.421875,43646.031250,43646.031250,181383000
2020-12-07,43695.890625,43745.179688,43058.449219,43255.250000,43255.250000,138348100
2020-12-08,43221.648438,43625.960938,42890.949219,43098.640625,43098.640625,195805600
2020-12-09,43134.949219,43160.421875,42651.589844,42736.960938,42736.960938,150237200
2020-12-10,42931.808594,43686.730469,42853.750000,43518.710938,43518.710938,179638100
2020-12-11,43576.031250,43793.171875,43256.468750,43612.308594,43612.308594,184977700
2020-12-14,43735.640625,43806.828125,43243.519531,43569.839844,43569.839844,233288900
2020-12-15,43619.980469,44020.738281,43496.058594,43543.351563,43543.351563,214805000
2020-12-16,43618.351563,43917.851563,43583.828125,43790.421875,43790.421875,286997500
2020-12-17,43798.058594,44581.230469,43761.570313,44326.050781,44326.050781,313831200
2020-12-18,44428.351563,44741.238281,43343.921875,43873.808594,43873.808594,666074900
2020-12-21,43587.589844,43660.281250,43136.421875,43246.238281,43246.238281,126314800
2020-12-22,43317.300781,43373.839844,42576.421875,42601.710938,42601.710938,100170800
2020-12-23,42687.261719,43697.378906,42620.328125,43597.300781,43597.300781,119034900
2020-12-24,43628.839844,43643.070313,43304.269531,43372.199219,43372.199219,45207600
2020-12-28,43509.000000,43958.601563,43509.000000,43883.410156,43883.410156,55446300
2020-12-29,43917.191406,44739.988281,43870.359375,44693.988281,44693.988281,95876700
2020-12-30,44792.050781,45364.570313,44573.671875,44693.960938,44693.960938,82856500
2020-12-31,44642.289063,44650.921875,44016.589844,44066.878906,44066.878906,55365200
2021-01-04,44200.039063,45299.011719,44186.960938,44703.000000,44703.000000,87067500
2021-01-05,44751.769531,44947.539063,44485.671875,44908.121094,44908.121094,164420500
2021-01-06,45204.558594,46251.050781,45158.980469,45587.160156,45587.160156,240344800
2021-01-07,45877.449219,46271.988281,45797.300781,46188.660156,46188.660156,221127900
2021-01-08,46236.570313,46925.058594,46179.250000,46729.300781,46729.300781,346659500
2021-01-11,46661.828125,46664.660156,46038.398438,46395.320313,46395.320313,180062200
2021-01-12,46448.718750,46658.550781,45854.859375,45951.769531,45951.769531,201068500
2021-01-13,46048.011719,46085.531250,45491.761719,45740.148438,45740.148438,180414700
2021-01-14,45821.238281,46251.390625,45609.339844,46070.910156,46070.910156,194114500
2021-01-15,46093.988281,46093.988281,45686.250000,45892.281250,45892.281250,153123700
2021-01-18,45878.378906,46532.160156,45878.359375,46458.019531,46458.019531,49419000
2021-01-19,46581.960938,46599.621094,45415.328125,45495.410156,45495.410156,211311800
2021-01-20,45726.988281,45726.988281,44875.261719,45125.710938,45125.710938,222455000
2021-01-21,45330.988281,45428.710938,44727.320313,44810.210938,44810.210938,204102900
2021-01-22,44756.628906,44811.691406,44119.578125,44683.550781,44683.550781,153347700
2021-01-25,44850.128906,45203.789063,44028.851563,45126.511719,45126.511719,168987800
2021-01-26,45066.398438,45114.378906,44483.898438,45053.558594,45053.558594,224492100
2021-01-27,44733.820313,44759.710938,43922.988281,44262.011719,44262.011719,247130000
2021-01-28,44365.289063,44578.609375,43914.890625,44280.730469,44280.730469,192065600
2021-01-29,44122.601563,44211.371094,42900.960938,42985.730469,42985.730469,401821000
2021-02-02,43152.308594,44435.691406,43152.308594,43848.921875,43848.921875,378546500
2021-02-03,43954.710938,44122.218750,43521.269531,43957.070313,43957.070313,818164800
2021-02-04,44012.789063,44334.949219,43936.191406,44167.578125,44167.578125,233341500
2021-02-05,44239.128906,44636.820313,44081.710938,44145.699219,44145.699219,124370000
2021-02-08,44199.378906,44440.730469,44015.699219,44197.511719,44197.511719,167093800
2021-02-09,44225.261719,45103.308594,44214.539063,45020.960938,45020.960938,176810900
2021-02-10,45180.671875,45235.531250,44651.878906,44718.230469,44718.230469,155706400
2021-02-11,44750.230469,45074.468750,43968.871094,44060.089844,44060.089844,182011300
2021-02-12,44088.500000,44239.789063,43923.871094,44202.519531,44202.519531,119778500
2021-02-15,44228.109375,44303.968750,44073.480469,44157.488281,44157.488281,18282500
2021-02-16,44325.320313,44836.859375,44325.320313,44698.589844,44698.589844,140771100
2021-02-17,44667.050781,45175.320313,44533.468750,45061.949219,45061.949219,217832900
2021-02-18,44968.179688,44991.218750,44430.960938,44507.949219,44507.949219,272232300
2021-02-19,44686.789063,45116.109375,44633.390625,44900.078125,44900.078125,172848900
2021-02-22,44988.398438,45233.320313,44743.359375,44946.601563,44946.601563,243609100
2021-02-23,44794.800781,45599.011719,44397.000000,45268.328125,45268.328125,196669900
2021-02-24,45278.050781,45445.570313,44972.199219,45151.378906,45151.378906,200388200
2021-02-25,45306.390625,45738.148438,44232.421875,44310.269531,44310.269531,270064300
2021-02-26,44305.199219,44670.679688,44089.320313,44592.910156,44592.910156,396111700
2021-03-01,44787.660156,45243.339844,44614.679688,44784.578125,44784.578125,150723600
2021-03-02,44766.781250,45818.949219,44750.851563,45682.191406,45682.191406,178031600
2021-03-03,45873.710938,46480.730469,45706.941406,46377.468750,46377.468750,225885700
2021-03-04,46366.488281,46689.460938,45932.820313,46004.191406,46004.191406,228834000
2021-03-05,46265.851563,46708.781250,45994.441406,46342.539063,46342.539063,207373600
2021-03-08,46365.949219,47297.328125,46295.531250,47075.410156,47075.410156,211292600
2021-03-09,47169.800781,47396.339844,46904.851563,47103.601563,47103.601563,216279500
2021-03-10,47169.710938,47619.160156,46943.199219,47549.671875,47549.671875,168621800
2021-03-11,47567.179688,47900.421875,47543.859375,47673.820313,47673.820313,166637900
2021-03-12,47574.500000,47987.230469,47478.429688,47769.871094,47769.871094,168348900
2021-03-16,47778.710938,48251.730469,47427.710938,48203.949219,48203.949219,2152200
2021-03-17,48204.031250,48314.238281,47627.410156,47679.488281,47679.488281,1431500
2021-03-18,47799.148438,47928.699219,47535.921875,47572.390625,47572.390625,131592500
2021-03-19,47422.250000,47654.128906,46932.671875,47028.039063,47028.039063,704660100
2021-03-22,47123.109375,47567.621094,47009.601563,47225.441406,47225.441406,122860600
2021-03-23,47309.238281,47309.238281,46603.519531,46659.179688,46659.179688,151281300
2021-03-24,46755.871094,46928.460938,46559.371094,46703.140625,46703.140625,148714600
2021-03-25,46524.558594,47062.640625,46372.898438,47012.371094,47012.371094,178236100
2021-03-26,47354.218750,47490.078125,46628.019531,47379.191406,47379.191406,149907400
2021-03-29,47430.781250,47790.121094,47141.570313,47747.359375,47747.359375,161957000
2021-03-30,47736.988281,47936.570313,47327.230469,47905.000000,47905.000000,141892600
2021-03-31,47838.289063,47865.050781,47030.761719,47246.261719,47246.261719,258737600
2021-04-05,47575.609375,48335.519531,47487.519531,48245.851563,48245.851563,120250200
2021-04-06,48238.671875,48238.671875,47876.089844,47985.429688,47985.429688,106725000
2021-04-07,47571.550781,48053.160156,47478.621094,47897.839844,47897.839844,166002400
2021-04-08,47853.558594,48315.320313,47756.980469,48188.148438,48188.148438,148442300
2021-04-09,48185.078125,48253.121094,47588.929688,47627.671875,47627.671875,138001200
2021-04-12,47576.320313,47754.519531,47253.460938,47352.179688,47352.179688,116556700
2021-04-13,47356.839844,47544.191406,47138.339844,47503.710938,47503.710938,171055700
2021-04-14,47949.148438,48380.750000,47848.660156,48329.839844,48329.839844,148201400
2021-04-15,48322.980469,48685.441406,48195.308594,48514.101563,48514.101563,160703400
2021-04-16,48513.339844,48947.191406,48412.441406,48726.980469,48726.980469,129972900
2021-04-19,48712.019531,48759.761719,48029.710938,48072.621094,48072.621094,114200400
2021-04-20,48073.441406,48559.171875,47877.710938,48528.968750,48528.968750,150164800
2021-04-21,48476.609375,49021.628906,48476.609375,48867.621094,48867.621094,144621700
2021-04-22,48961.050781,49161.191406,48663.531250,49092.308594,49092.308594,187482600
2021-04-23,49087.039063,49226.261719,48760.210938,49091.089844,49091.089844,155930600
2021-04-26,49188.000000,49313.320313,48862.421875,48923.929688,48923.929688,125390100
2021-04-27,49115.078125,49399.621094,48744.871094,48812.171875,48812.171875,157373800
2021-04-28,48840.921875,48988.179688,48432.570313,48487.941406,48487.941406,115918500
2021-04-29,48799.871094,49364.378906,48714.070313,48897.789063,48897.789063,171030900
2021-04-30,48671.269531,48911.898438,47924.101563,48009.718750,48009.718750,238308000
2021-05-03,48191.679688,48585.488281,48191.679688,48498.640625,48498.640625,91968600
2021-05-04,48498.718750,48528.390625,48089.570313,48328.199219,48328.199219,141953800
2021-05-05,48366.269531,48723.800781,48341.371094,48399.800781,48399.800781,114072200
2021-05-06,48570.640625,49006.269531,48456.378906,48934.910156,48934.910156,241871300
2021-05-07,48988.671875,49440.878906,48894.828125,49249.019531,49249.019531,123993500
2021-05-10,49295.960938,50124.601563,49295.960938,49867.148438,49867.148438,118903200
2021-05-11,49542.781250,49704.621094,49226.230469,49655.289063,49655.289063,118784100
2021-05-12,49675.578125,49675.578125,48707.578125,48748.410156,48748.410156,122382500
2021-05-13,48906.101563,49179.101563,48704.238281,48829.308594,48829.308594,123511700
2021-05-14,48829.589844,49365.621094,48829.589844,49219.261719,49219.261719,91084600
2021-05-17,49223.359375,49401.570313,49049.828125,49371.980469,49371.980469,107674600
2021-05-18,49500.191406,49973.828125,49486.910156,49789.308594,49789.308594,150170300
2021-05-19,49563.589844,49563.589844,48906.320313,49382.250000,49382.250000,141399100
2021-05-20,49604.968750,49980.460938,49160.058594,49907.359375,49907.359375,281425100
2021-05-21,49975.960938,49997.820313,49376.531250,49778.808594,49778.808594,89459300
2021-05-24,49847.300781,49853.769531,49352.070313,49457.929688,49457.929688,70692000
2021-05-25,49450.199219,49515.171875,48781.828125,48826.949219,48826.949219,113002700
2021-05-26,48931.691406,49254.609375,48907.679688,49103.500000,49103.500000,142775700
2021-05-27,49188.019531,49727.800781,49148.058594,49627.949219,49627.949219,487953200
2021-05-28,49784.988281,50111.660156,49411.039063,50040.738281,50040.738281,125683000
2021-05-31,50023.390625,51066.859375,49952.800781,50885.949219,50885.949219,56300100
2021-06-01,50943.238281,51037.421875,50603.261719,50722.351563,50722.351563,155835500
2021-06-02,50762.460938,51077.289063,50666.960938,50749.640625,50749.640625,166555600
2021-06-03,50716.019531,50768.300781,50249.109375,50628.769531,50628.769531,150542500
2021-06-04,50629.320313,50683.460938,50222.910156,50484.351563,50484.351563,115113400
2021-06-07,50500.960938,51705.230469,50493.738281,51427.640625,51427.640625,155900000
2021-06-08,51391.519531,51391.519531,50703.960938,50865.210938,50865.210938,144818900
2021-06-09,50853.199219,50975.578125,50670.320313,50823.300781,50823.300781,121780500
2021-06-10,50938.640625,51194.839844,50782.621094,50886.328125,50886.328125,97691100
2021-06-11,51052.898438,51434.750000,50948.890625,51286.460938,51286.460938,105546200
2021-06-14,51293.621094,51322.621094,50982.519531,51029.539063,51029.539063,84788000
2021-06-15,51092.738281,51097.199219,50807.589844,50908.179688,50908.179688,145221100
2021-06-16,50944.128906,50951.769531,50419.101563,50579.101563,50579.101563,143164200
2021-06-17,50599.941406,50952.320313,49995.078125,50202.800781,50202.800781,178430900
2021-06-18,50121.089844,50522.109375,49848.050781,50319.570313,50319.570313,420633700
2021-06-21,50320.128906,50447.320313,50107.058594,50315.691406,50315.691406,89256100
2021-06-22,50391.179688,50437.750000,49832.109375,50129.878906,50129.878906,99972900
2021-06-23,50164.078125,50531.761719,50044.390625,50170.781250,50170.781250,141137000
2021-06-24,50316.671875,50682.128906,50040.738281,50558.320313,50558.320313,162838200
2021-06-25,50496.859375,50690.121094,50434.539063,50549.859375,50549.859375,116876100
2021-06-28,50568.339844,50677.570313,50103.750000,50351.210938,50351.210938,86499200
2021-06-29,50326.000000,50444.621094,50156.128906,50337.359375,50337.359375,154947000
2021-06-30,50350.648438,50469.988281,50020.230469,50289.750000,50289.750000,147098800
2021-07-01,50244.019531,50541.851563,50118.808594,50376.890625,50376.890625,108643200
2021-07-02,50351.269531,50360.460938,50162.718750,50223.011719,50223.011719,88286200
2021-07-05,50239.281250,50609.398438,50239.281250,50552.800781,50552.800781,20040000
2021-07-06,50598.761719,50598.761719,49643.960938,50048.890625,50048.890625,121858900
2021-07-07,50129.011719,50219.460938,49757.941406,50052.910156,50052.910156,124804600
2021-07-08,49791.511719,49791.511719,49355.128906,49570.871094,49570.871094,144305200
2021-07-09,49524.890625,49994.500000,49524.890625,49768.351563,49768.351563,81984500
2021-07-12,49743.449219,49878.441406,49516.398438,49789.121094,49789.121094,76648400
2021-07-13,49848.761719,49892.269531,49074.730469,49274.968750,49274.968750,91260500
2021-07-14,49424.109375,49520.421875,49177.011719,49435.878906,49435.878906,164546700
2021-07-15,49527.179688,50429.898438,49494.898438,50274.851563,50274.851563,131898000
2021-07-16,50226.671875,50243.800781,49780.320313,50148.128906,50148.128906,102484000
2021-07-19,49960.781250,49960.781250,48598.089844,49096.468750,49096.468750,132901500
2021-07-20,49208.441406,49546.300781,49136.648438,49256.968750,49256.968750,96872600
2021-07-21,49249.500000,50113.988281,49249.500000,50035.171875,50035.171875,93416700
2021-07-22,50081.460938,50340.148438,49861.691406,50240.511719,50240.511719,108111900
2021-07-23,50324.570313,50397.109375,50098.558594,50268.449219,50268.449219,59065400
2021-07-26,50317.570313,51140.351563,50290.839844,50897.789063,50897.789063,104723700
2021-07-27,50926.171875,51041.121094,50606.128906,50910.531250,50910.531250,144956000
2021-07-28,50949.968750,51366.968750,50890.449219,51344.109375,51344.109375,118638300
2021-07-29,51393.261719,51856.679688,51282.660156,51634.601563,51634.601563,176416800
2021-07-30,51516.660156,51516.660156,50783.449219,50868.320313,50868.320313,195832800
2021-08-02,50983.800781,51306.351563,50795.898438,50869.480469,50869.480469,121946900
2021-08-03,50872.261719,51695.230469,50669.769531,51633.910156,51633.910156,175698100
2021-08-04,51611.281250,51612.531250,50982.289063,51195.429688,51195.429688,128723600
2021-08-05,51224.171875,51441.550781,50977.628906,51134.929688,51134.929688,126826300
2021-08-06,51028.761719,51392.710938,51018.839844,51113.851563,51113.851563,118829900
2021-08-09,51085.949219,51131.199219,50806.238281,50900.460938,50900.460938,117862700
2021-08-10,50988.269531,51263.488281,50817.789063,51114.160156,51114.160156,109661500
2021-08-11,51192.910156,51399.800781,51068.031250,51311.601563,51311.601563,122163000
2021-08-12,51292.839844,51293.050781,51000.121094,51049.691406,51049.691406,126606700
2021-08-13,51103.570313,51529.070313,51022.769531,51490.941406,51490.941406,100725100
2021-08-16,51380.050781,51563.671875,51094.730469,51384.910156,51384.910156,88687600
2021-08-17,51413.628906,51634.480469,51177.558594,51576.578125,51576.578125,208406000
2021-08-18,51592.378906,52082.539063,51350.171875,51986.078125,51986.078125,194605400
2021-08-19,51809.988281,51809.988281,50776.988281,51099.359375,51099.359375,155079600
2021-08-20,51256.250000,51593.339844,50985.800781,51414.320313,51414.320313,127164900
2021-08-23,51429.898438,52227.910156,51429.898438,52054.640625,52054.640625,112278800
2021-08-24,52022.730469,52360.988281,51895.281250,51985.000000,51985.000000,136483500
2021-08-25,52193.718750,52381.390625,51946.511719,52345.390625,52345.390625,123767400
2021-08-26,52284.261719,52420.058594,51944.500000,52290.691406,52290.691406,154050900
2021-08-27,52492.128906,52492.128906,52188.921875,52425.640625,52425.640625,124318800
2021-08-30,52431.050781,52680.500000,52127.320313,52602.070313,52602.070313,107082500
2021-08-31,52631.328125,53375.890625,52618.468750,53304.738281,53304.738281,329112800
2021-09-01,53400.269531,53400.269531,52131.199219,52215.539063,52215.539063,147255900
2021-09-02,52196.980469,52261.410156,51939.148438,52087.468750,52087.468750,115079200
2021-09-03,52172.941406,52205.949219,51738.851563,51835.089844,51835.089844,97441400
2021-09-06,51829.949219,52367.519531,51769.531250,52283.109375,52283.109375,20470300
2021-09-07,52289.730469,52289.808594,51791.640625,51950.449219,51950.449219,115536800
2021-09-08,51865.480469,51865.480469,51378.671875,51469.718750,51469.718750,131633000
2021-09-09,51461.261719,51508.730469,51193.671875,51395.058594,51395.058594,132670200
2021-09-10,51511.199219,51786.718750,51441.000000,51521.800781,51521.800781,100823300
2021-09-13,51556.828125,52047.351563,51428.820313,51496.710938,51496.710938,108932900
